id_conta,id_cliente,perfil_investidor,data_abertura,created_at,updated_at
1599,5520,CONSERVADOR,2023-05-30,2023-05-30 09:49:48,2023-05-30 09:49:48
1600,5521,MODERADO,2024-05-22,2024-05-22 10:14:25,2024-05-22 10:14:25
1601,5521,MODERADO,2023-11-20,2023-11-20 11:02:01,2023-11-20 11:02:01
1602,5522,CONSERVADOR,2024-12-29,2024-12-29 09:30:42,2024-12-29 09:30:42
1603,5523,CONSERVADOR,2025-01-05,2025-01-05 13:44:24,2025-01-05 13:44:24
1604,5524,MODERADO,2023-10-15,2023-10-15 13:18:18,2023-10-15 13:18:18
1605,5524,ARROJADO,2025-10-03,2025-10-03 13:19:43,2025-10-03 13:19:43
1606,5525,MODERADO,2023-05-17,2023-05-17 16:19:03,2023-05-17 16:19:03
1607,5526,MODERADO,2024-01-18,2024-01-18 08:47:44,2024-01-18 08:47:44
1608,5527,MODERADO,2023-05-15,2023-05-15 08:03:27,2023-05-15 08:03:27
1609,5528,CONSERVADOR,2024-06-01,2024-06-01 15:04:44,2024-06-01 15:04:44
1610,5529,CONSERVADOR,2026-05-22,2026-05-22 12:03:45,2026-05-22 12:03:45
1611,5530,ARROJADO,2024-12-27,2024-12-27 14:38:30,2024-12-27 14:38:30
1612,5531,MODERADO,2025-04-30,2025-04-30 13:03:42,2025-04-30 13:03:42
1613,5532,MODERADO,2025-01-24,2025-01-24 14:02:09,2025-01-24 14:02:09
1614,5533,CONSERVADOR,2024-11-21,2024-11-21 09:36:29,2024-11-21 09:36:29
1615,5533,CONSERVADOR,2025-01-19,2025-01-19 08:45:27,2025-01-19 08:45:27
1616,5534,MODERADO,2024-09-01,2024-09-01 11:11:58,2024-09-01 11:11:58
1617,5535,CONSERVADOR,2025-11-23,2025-11-23 17:47:43,2025-11-23 17:47:43
1618,5536,ARROJADO,2025-08-14,2025-08-14 10:47:37,2025-08-14 10:47:37
1619,5537,MODERADO,2025-05-22,2025-05-22 13:31:48,2025-05-22 13:31:48
1620,5538,MODERADO,2025-04-25,2025-04-25 10:35:26,2025-04-25 10:35:26
1621,5539,ARROJADO,2023-06-11,2023-06-11 10:35:06,2023-06-11 10:35:06
1622,5540,CONSERVADOR,2023-12-24,2023-12-24 10:06:45,2023-12-24 10:06:45
1623,5540,MODERADO,2023-01-20,2023-01-20 14:47:45,2023-01-20 14:47:45
1624,5541,CONSERVADOR,2024-06-15,2024-06-15 15:17:00,2024-06-15 15:17:00
1625,5542,MODERADO,2026-03-04,2026-03-04 16:22:49,2026-03-04 16:22:49
1626,5543,CONSERVADOR,2024-04-09,2024-04-09 10:15:00,2024-04-09 10:15:00
1627,5544,MODERADO,2024-11-14,2024-11-14 13:42:10,2024-11-14 13:42:10
1628,5545,CONSERVADOR,2025-07-27,2025-07-27 16:42:27,2025-07-27 16:42:27
1629,5545,ARROJADO,2024-03-08,2024-03-08 08:31:33,2024-03-08 08:31:33
1630,5546,MODERADO,2024-02-03,2024-02-03 16:48:23,2024-02-03 16:48:23
1631,5547,CONSERVADOR,2023-12-03,2023-12-03 12:21:42,2023-12-03 12:21:42
1632,5548,MODERADO,2025-03-01,2025-03-01 16:43:54,2025-03-01 16:43:54
1633,5549,MODERADO,2024-06-09,2024-06-09 08:11:55,2024-06-09 08:11:55
1634,5550,MODERADO,2024-05-03,2024-05-03 17:57:55,2024-05-03 17:57:55
1635,5551,ARROJADO,2024-01-16,2024-01-16 14:31:04,2024-01-16 14:31:04
1636,5552,CONSERVADOR,2023-04-23,2023-04-23 08:19:41,2023-04-23 08:19:41
1637,5553,ARROJADO,2023-10-24,2023-10-24 08:17:55,2023-10-24 08:17:55
1638,5553,CONSERVADOR,2026-04-17,2026-04-17 13:43:03,2026-04-17 13:43:03
1639,5554,MODERADO,2025-11-20,2025-11-20 12:43:10,2025-11-20 12:43:10
1640,5555,MODERADO,2023-02-14,2023-02-14 18:04:52,2023-02-14 18:04:52
1641,5556,ARROJADO,2024-12-16,2024-12-16 14:26:29,2024-12-16 14:26:29
1642,5556,ARROJADO,2025-03-25,2025-03-25 16:50:18,2025-03-25 16:50:18
1643,5557,MODERADO,2024-11-14,2024-11-14 18:00:44,2024-11-14 18:00:44
1644,5558,MODERADO,2024-02-08,2024-02-08 14:41:39,2024-02-08 14:41:39
1645,5559,MODERADO,2025-12-25,2025-12-25 09:40:37,2025-12-25 09:40:37
1646,5560,CONSERVADOR,2024-10-30,2024-10-30 17:25:44,2024-10-30 17:25:44
1647,5561,MODERADO,2026-03-07,2026-03-07 11:12:12,2026-03-07 11:12:12
1648,5562,MODERADO,2025-04-04,2025-04-04 17:08:53,2025-04-04 17:08:53
1649,5562,MODERADO,2024-03-10,2024-03-10 08:16:04,2024-03-10 08:16:04
1650,5563,MODERADO,2023-08-06,2023-08-06 16:06:21,2023-08-06 16:06:21
1651,5564,CONSERVADOR,2026-01-18,2026-01-18 14:00:57,2026-01-18 14:00:57
1652,5565,CONSERVADOR,2023-06-10,2023-06-10 11:40:16,2023-06-10 11:40:16
1653,5566,MODERADO,2026-07-24,2026-07-24 11:54:50,2026-07-24 11:54:50
1654,5566,CONSERVADOR,2024-04-07,2024-04-07 09:04:39,2024-04-07 09:04:39
1655,5567,CONSERVADOR,2026-07-06,2026-07-06 16:12:09,2026-07-06 16:12:09
1656,5567,CONSERVADOR,2024-05-24,2024-05-24 14:05:10,2024-05-24 14:05:10
1657,5568,ARROJADO,2024-04-21,2024-04-21 10:54:05,2024-04-21 10:54:05
1658,5568,MODERADO,2025-08-27,2025-08-27 08:19:38,2025-08-27 08:19:38
1659,5569,CONSERVADOR,2023-05-13,2023-05-13 12:15:46,2023-05-13 12:15:46
1660,5570,CONSERVADOR,2024-09-22,2024-09-22 15:23:50,2024-09-22 15:23:50
1661,5570,ARROJADO,2023-07-04,2023-07-04 18:06:01,2023-07-04 18:06:01
1662,5571,MODERADO,2024-04-26,2024-04-26 08:42:47,2024-04-26 08:42:47
1663,5572,MODERADO,2023-09-02,2023-09-02 10:58:14,2023-09-02 10:58:14
1664,5573,ARROJADO,2025-07-16,2025-07-16 11:51:24,2025-07-16 11:51:24
1665,5574,ARROJADO,2023-11-07,2023-11-07 10:08:08,2023-11-07 10:08:08
1666,5575,ARROJADO,2023-10-06,2023-10-06 12:17:05,2023-10-06 12:17:05
1667,5576,CONSERVADOR,2025-10-21,2025-10-21 17:20:59,2025-10-21 17:20:59
1668,5577,MODERADO,2024-05-04,2024-05-04 11:57:10,2024-05-04 11:57:10
1669,5578,MODERADO,2025-12-02,2025-12-02 12:45:35,2025-12-02 12:45:35
1670,5579,MODERADO,2023-06-05,2023-06-05 17:46:44,2023-06-05 17:46:44
1671,5580,CONSERVADOR,2023-10-26,2023-10-26 18:20:04,2023-10-26 18:20:04
1672,5581,MODERADO,2024-10-03,2024-10-03 08:07:14,2024-10-03 08:07:14
1673,5582,MODERADO,2026-05-13,2026-05-13 18:02:28,2026-05-13 18:02:28
1674,5583,CONSERVADOR,2023-06-09,2023-06-09 17:29:30,2023-06-09 17:29:30
1675,5584,CONSERVADOR,2024-08-12,2024-08-12 15:09:11,2024-08-12 15:09:11
1676,5585,CONSERVADOR,2023-12-24,2023-12-24 15:16:20,2023-12-24 15:16:20
1677,5586,CONSERVADOR,2024-11-02,2024-11-02 12:20:21,2024-11-02 12:20:21
1678,5587,ARROJADO,2024-04-03,2024-04-03 10:37:04,2024-04-03 10:37:04
1679,5588,ARROJADO,2025-09-24,2025-09-24 11:55:08,2025-09-24 11:55:08
1680,5589,MODERADO,2026-05-30,2026-05-30 08:37:59,2026-05-30 08:37:59
1681,5589,CONSERVADOR,2026-02-02,2026-02-02 15:30:21,2026-02-02 15:30:21
1682,5590,ARROJADO,2025-09-17,2025-09-17 16:23:34,2025-09-17 16:23:34
1683,5591,CONSERVADOR,2024-01-13,2024-01-13 08:19:05,2024-01-13 08:19:05
1684,5592,CONSERVADOR,2024-08-30,2024-08-30 15:02:30,2024-08-30 15:02:30
1685,5593,ARROJADO,2025-05-09,2025-05-09 14:20:25,2025-05-09 14:20:25
1686,5594,MODERADO,2024-08-25,2024-08-25 11:55:07,2024-08-25 11:55:07
1687,5595,CONSERVADOR,2026-02-04,2026-02-04 08:17:08,2026-02-04 08:17:08
1688,5596,ARROJADO,2025-11-22,2025-11-22 09:39:44,2025-11-22 09:39:44
1689,5597,ARROJADO,2026-02-13,2026-02-13 18:33:05,2026-02-13 18:33:05
1690,5598,MODERADO,2023-10-20,2023-10-20 11:05:23,2023-10-20 11:05:23
1691,5599,CONSERVADOR,2024-12-21,2024-12-21 17:46:33,2024-12-21 17:46:33
1692,5599,CONSERVADOR,2026-03-05,2026-03-05 14:20:15,2026-03-05 14:20:15
1693,5600,ARROJADO,2025-12-08,2025-12-08 16:00:42,2025-12-08 16:00:42
1694,5601,CONSERVADOR,2025-06-07,2025-06-07 18:46:16,2025-06-07 18:46:16
1695,5602,ARROJADO,2025-08-09,2025-08-09 13:53:37,2025-08-09 13:53:37
1696,5603,CONSERVADOR,2026-05-02,2026-05-02 13:33:46,2026-05-02 13:33:46
1697,5604,ARROJADO,2026-06-24,2026-06-24 15:58:23,2026-06-24 15:58:23
1698,5605,MODERADO,2026-06-14,2026-06-14 10:18:07,2026-06-14 10:18:07
1699,5606,ARROJADO,2024-10-16,2024-10-16 18:53:48,2024-10-16 18:53:48
1700,5606,CONSERVADOR,2025-03-08,2025-03-08 14:06:29,2025-03-08 14:06:29
1701,5607,CONSERVADOR,2024-09-25,2024-09-25 16:52:46,2024-09-25 16:52:46
1702,5608,ARROJADO,2025-07-28,2025-07-28 11:39:15,2025-07-28 11:39:15
1703,5609,CONSERVADOR,2023-12-28,2023-12-28 16:31:56,2023-12-28 16:31:56
1704,5609,ARROJADO,2026-07-25,2026-07-25 15:19:41,2026-07-25 15:19:41
1705,5610,CONSERVADOR,2025-01-14,2025-01-14 13:51:33,2025-01-14 13:51:33
1706,5611,MODERADO,2026-02-06,2026-02-06 14:16:17,2026-02-06 14:16:17
1707,5612,CONSERVADOR,2026-06-01,2026-06-01 12:42:47,2026-06-01 12:42:47
1708,5613,ARROJADO,2025-12-26,2025-12-26 17:17:38,2025-12-26 17:17:38
1709,5613,CONSERVADOR,2025-08-16,2025-08-16 16:24:16,2025-08-16 16:24:16
1710,5614,MODERADO,2025-08-25,2025-08-25 17:57:17,2025-08-25 17:57:17
1711,5615,CONSERVADOR,2025-06-25,2025-06-25 12:27:02,2025-06-25 12:27:02
1712,5616,MODERADO,2023-09-07,2023-09-07 11:49:15,2023-09-07 11:49:15
1713,5617,MODERADO,2023-08-16,2023-08-16 12:45:47,2023-08-16 12:45:47
1714,5618,CONSERVADOR,2025-12-24,2025-12-24 09:46:53,2025-12-24 09:46:53
1715,5619,CONSERVADOR,2024-05-05,2024-05-05 16:26:36,2024-05-05 16:26:36
1716,5620,CONSERVADOR,2024-05-07,2024-05-07 15:12:50,2024-05-07 15:12:50
1717,5621,CONSERVADOR,2023-07-11,2023-07-11 08:41:01,2023-07-11 08:41:01
1718,5622,MODERADO,2025-03-11,2025-03-11 13:12:25,2025-03-11 13:12:25
1719,5623,CONSERVADOR,2025-04-25,2025-04-25 11:45:19,2025-04-25 11:45:19
1720,5624,ARROJADO,2023-04-04,2023-04-04 18:57:38,2023-04-04 18:57:38
1721,5625,MODERADO,2023-07-06,2023-07-06 18:06:35,2023-07-06 18:06:35
1722,5626,MODERADO,2023-11-07,2023-11-07 10:51:44,2023-11-07 10:51:44
1723,5626,ARROJADO,2025-03-14,2025-03-14 16:43:03,2025-03-14 16:43:03
1724,5627,ARROJADO,2023-07-26,2023-07-26 11:52:55,2023-07-26 11:52:55
1725,5628,ARROJADO,2024-02-10,2024-02-10 15:46:20,2024-02-10 15:46:20
1726,5629,MODERADO,2024-11-01,2024-11-01 13:53:59,2024-11-01 13:53:59
1727,5630,CONSERVADOR,2026-02-09,2026-02-09 16:02:23,2026-02-09 16:02:23
1728,5631,CONSERVADOR,2023-07-06,2023-07-06 13:46:01,2023-07-06 13:46:01
1729,5632,ARROJADO,2023-06-02,2023-06-02 09:48:47,2023-06-02 09:48:47
1730,5633,MODERADO,2025-01-18,2025-01-18 13:46:36,2025-01-18 13:46:36
1731,5634,CONSERVADOR,2023-03-21,2023-03-21 18:15:43,2023-03-21 18:15:43
1732,5635,CONSERVADOR,2024-09-01,2024-09-01 14:34:18,2024-09-01 14:34:18
1733,5636,ARROJADO,2025-11-17,2025-11-17 13:05:22,2025-11-17 13:05:22
1734,5637,CONSERVADOR,2024-06-06,2024-06-06 12:47:37,2024-06-06 12:47:37
1735,5638,CONSERVADOR,2025-10-20,2025-10-20 16:53:50,2025-10-20 16:53:50
1736,5639,CONSERVADOR,2025-12-24,2025-12-24 12:08:40,2025-12-24 12:08:40
1737,5639,ARROJADO,2025-11-27,2025-11-27 08:11:05,2025-11-27 08:11:05
1738,5640,MODERADO,2023-02-28,2023-02-28 14:00:30,2023-02-28 14:00:30
1739,5641,ARROJADO,2023-03-05,2023-03-05 18:04:27,2023-03-05 18:04:27
1740,5642,CONSERVADOR,2025-11-03,2025-11-03 15:29:25,2025-11-03 15:29:25
1741,5643,ARROJADO,2024-09-12,2024-09-12 09:02:19,2024-09-12 09:02:19
1742,5644,MODERADO,2025-02-23,2025-02-23 14:49:17,2025-02-23 14:49:17
1743,5645,CONSERVADOR,2024-03-11,2024-03-11 10:37:01,2024-03-11 10:37:01
1744,5646,CONSERVADOR,2025-07-12,2025-07-12 14:44:57,2025-07-12 14:44:57
1745,5647,CONSERVADOR,2024-04-07,2024-04-07 08:55:00,2024-04-07 08:55:00
1746,5647,CONSERVADOR,2024-07-26,2024-07-26 13:16:32,2024-07-26 13:16:32
1747,5648,CONSERVADOR,2023-05-13,2023-05-13 17:34:15,2023-05-13 17:34:15
1748,5649,MODERADO,2024-09-17,2024-09-17 12:45:10,2024-09-17 12:45:10
1749,5649,ARROJADO,2024-06-12,2024-06-12 17:48:01,2024-06-12 17:48:01
1750,5650,CONSERVADOR,2024-12-31,2024-12-31 14:26:35,2024-12-31 14:26:35
1751,5651,CONSERVADOR,2024-06-06,2024-06-06 12:02:09,2024-06-06 12:02:09
1752,5652,MODERADO,2024-09-25,2024-09-25 11:35:11,2024-09-25 11:35:11
1753,5653,MODERADO,2025-05-14,2025-05-14 16:21:07,2025-05-14 16:21:07
1754,5654,MODERADO,2025-11-19,2025-11-19 12:57:57,2025-11-19 12:57:57
1755,5655,CONSERVADOR,2023-09-06,2023-09-06 10:19:05,2023-09-06 10:19:05
1756,5656,MODERADO,2023-11-20,2023-11-20 18:10:49,2023-11-20 18:10:49
1757,5657,CONSERVADOR,2024-07-16,2024-07-16 18:31:21,2024-07-16 18:31:21
1758,5658,MODERADO,2023-02-26,2023-02-26 16:33:14,2023-02-26 16:33:14
1759,5659,MODERADO,2025-12-28,2025-12-28 17:47:27,2025-12-28 17:47:27
1760,5660,CONSERVADOR,2025-04-01,2025-04-01 13:09:31,2025-04-01 13:09:31
1761,5661,CONSERVADOR,2025-12-24,2025-12-24 08:56:00,2025-12-24 08:56:00
1762,5662,CONSERVADOR,2025-09-11,2025-09-11 16:57:45,2025-09-11 16:57:45
1763,5663,MODERADO,2025-04-27,2025-04-27 18:00:09,2025-04-27 18:00:09
1764,5664,CONSERVADOR,2025-04-18,2025-04-18 08:04:07,2025-04-18 08:04:07
1765,5665,MODERADO,2024-07-30,2024-07-30 13:51:45,2024-07-30 13:51:45
1766,5665,MODERADO,2025-01-09,2025-01-09 15:42:49,2025-01-09 15:42:49
1767,5666,ARROJADO,2023-12-11,2023-12-11 14:32:29,2023-12-11 14:32:29
1768,5667,MODERADO,2025-11-27,2025-11-27 17:02:40,2025-11-27 17:02:40
1769,5668,MODERADO,2025-02-06,2025-02-06 16:25:02,2025-02-06 16:25:02
1770,5669,ARROJADO,2025-02-26,2025-02-26 15:55:41,2025-02-26 15:55:41
1771,5670,ARROJADO,2024-04-25,2024-04-25 11:06:50,2024-04-25 11:06:50
1772,5671,MODERADO,2023-03-13,2023-03-13 16:06:03,2023-03-13 16:06:03
1773,5672,CONSERVADOR,2026-03-28,2026-03-28 09:07:07,2026-03-28 09:07:07
1774,5673,MODERADO,2024-12-01,2024-12-01 18:51:13,2024-12-01 18:51:13
1775,5674,CONSERVADOR,2025-04-12,2025-04-12 17:28:10,2025-04-12 17:28:10
1776,5675,CONSERVADOR,2024-04-28,2024-04-28 11:34:54,2024-04-28 11:34:54
1777,5676,MODERADO,2024-10-17,2024-10-17 10:02:06,2024-10-17 10:02:06
1778,5677,MODERADO,2025-10-24,2025-10-24 14:10:47,2025-10-24 14:10:47
1779,5678,CONSERVADOR,2026-06-07,2026-06-07 11:10:33,2026-06-07 11:10:33
1780,5679,MODERADO,2024-10-08,2024-10-08 16:01:30,2024-10-08 16:01:30
1781,5680,CONSERVADOR,2025-10-08,2025-10-08 14:11:21,2025-10-08 14:11:21
1782,5681,CONSERVADOR,2024-12-16,2024-12-16 17:30:35,2024-12-16 17:30:35
1783,5682,CONSERVADOR,2023-01-23,2023-01-23 15:01:50,2023-01-23 15:01:50
1784,5683,ARROJADO,2024-08-02,2024-08-02 17:00:01,2024-08-02 17:00:01
1785,5684,CONSERVADOR,2024-02-24,2024-02-24 15:10:18,2024-02-24 15:10:18
1786,5685,MODERADO,2026-04-25,2026-04-25 16:17:42,2026-04-25 16:17:42
1787,5686,MODERADO,2023-06-06,2023-06-06 08:43:51,2023-06-06 08:43:51
1788,5687,ARROJADO,2023-01-18,2023-01-18 11:43:37,2023-01-18 11:43:37
1789,5688,MODERADO,2024-08-06,2024-08-06 16:30:54,2024-08-06 16:30:54
1790,5689,MODERADO,2025-10-20,2025-10-20 18:27:34,2025-10-20 18:27:34
1791,5690,CONSERVADOR,2024-09-01,2024-09-01 18:50:46,2024-09-01 18:50:46
1792,5691,ARROJADO,2024-08-12,2024-08-12 09:25:32,2024-08-12 09:25:32
1793,5692,CONSERVADOR,2024-02-23,2024-02-23 10:39:11,2024-02-23 10:39:11
1794,5693,CONSERVADOR,2025-08-06,2025-08-06 17:14:36,2025-08-06 17:14:36
1795,5694,CONSERVADOR,2024-11-03,2024-11-03 10:13:01,2024-11-03 10:13:01
1796,5695,MODERADO,2025-03-26,2025-03-26 17:58:28,2025-03-26 17:58:28
1797,5696,CONSERVADOR,2025-09-28,2025-09-28 18:53:13,2025-09-28 18:53:13
1798,5697,MODERADO,2025-12-28,2025-12-28 12:11:30,2025-12-28 12:11:30
1799,5698,ARROJADO,2024-03-03,2024-03-03 11:38:21,2024-03-03 11:38:21
1800,5699,CONSERVADOR,2025-04-03,2025-04-03 17:19:29,2025-04-03 17:19:29
1801,5700,MODERADO,2023-05-23,2023-05-23 18:08:38,2023-05-23 18:08:38
1802,5701,CONSERVADOR,2025-08-15,2025-08-15 15:07:05,2025-08-15 15:07:05
1803,5701,MODERADO,2025-03-18,2025-03-18 11:43:42,2025-03-18 11:43:42
1804,5702,MODERADO,2024-08-12,2024-08-12 14:02:08,2024-08-12 14:02:08
1805,5703,CONSERVADOR,2023-09-16,2023-09-16 17:27:53,2023-09-16 17:27:53
1806,5703,ARROJADO,2024-05-24,2024-05-24 17:33:00,2024-05-24 17:33:00
1807,5704,MODERADO,2026-05-17,2026-05-17 11:58:36,2026-05-17 11:58:36
1808,5705,ARROJADO,2024-01-24,2024-01-24 17:41:48,2024-01-24 17:41:48
1809,5705,CONSERVADOR,2023-10-29,2023-10-29 17:04:36,2023-10-29 17:04:36
1810,5706,CONSERVADOR,2025-12-31,2025-12-31 16:48:25,2025-12-31 16:48:25
1811,5707,MODERADO,2023-01-15,2023-01-15 11:13:11,2023-01-15 11:13:11
1812,5707,MODERADO,2025-07-24,2025-07-24 17:54:29,2025-07-24 17:54:29
1813,5708,MODERADO,2025-01-27,2025-01-27 14:02:47,2025-01-27 14:02:47
1814,5709,ARROJADO,2024-08-10,2024-08-10 15:01:14,2024-08-10 15:01:14
1815,5710,MODERADO,2023-09-26,2023-09-26 13:46:07,2023-09-26 13:46:07
1816,5711,CONSERVADOR,2026-01-25,2026-01-25 08:14:58,2026-01-25 08:14:58
1817,5712,MODERADO,2024-05-08,2024-05-08 18:26:41,2024-05-08 18:26:41
1818,5713,MODERADO,2024-07-07,2024-07-07 12:33:10,2024-07-07 12:33:10
1819,5713,CONSERVADOR,2024-05-27,2024-05-27 11:32:32,2024-05-27 11:32:32
1820,5714,MODERADO,2026-03-19,2026-03-19 16:39:43,2026-03-19 16:39:43
1821,5715,MODERADO,2026-02-10,2026-02-10 11:09:37,2026-02-10 11:09:37
1822,5716,CONSERVADOR,2026-06-04,2026-06-04 16:44:48,2026-06-04 16:44:48
1823,5717,CONSERVADOR,2023-06-04,2023-06-04 12:29:01,2023-06-04 12:29:01
1824,5718,CONSERVADOR,2026-02-16,2026-02-16 17:46:58,2026-02-16 17:46:58
1825,5719,CONSERVADOR,2026-06-18,2026-06-18 10:33:45,2026-06-18 10:33:45
1826,5720,MODERADO,2025-02-06,2025-02-06 16:44:22,2025-02-06 16:44:22
1827,5721,CONSERVADOR,2025-03-04,2025-03-04 14:54:48,2025-03-04 14:54:48
1828,5722,MODERADO,2024-03-29,2024-03-29 10:21:43,2024-03-29 10:21:43
1829,5723,CONSERVADOR,2023-12-17,2023-12-17 11:23:50,2023-12-17 11:23:50
1830,5724,MODERADO,2026-07-15,2026-07-15 08:27:47,2026-07-15 08:27:47
1831,5725,MODERADO,2026-03-23,2026-03-23 18:48:27,2026-03-23 18:48:27
1832,5725,ARROJADO,2025-01-01,2025-01-01 18:50:09,2025-01-01 18:50:09
1833,5726,CONSERVADOR,2025-02-05,2025-02-05 11:16:13,2025-02-05 11:16:13
1834,5727,ARROJADO,2024-09-04,2024-09-04 18:28:39,2024-09-04 18:28:39
1835,5728,MODERADO,2023-01-09,2023-01-09 10:53:10,2023-01-09 10:53:10
1836,5729,CONSERVADOR,2025-06-13,2025-06-13 09:49:30,2025-06-13 09:49:30
1837,5730,MODERADO,2025-09-25,2025-09-25 18:38:15,2025-09-25 18:38:15
1838,5731,ARROJADO,2025-04-06,2025-04-06 13:42:46,2025-04-06 13:42:46
1839,5732,CONSERVADOR,2024-10-07,2024-10-07 18:01:56,2024-10-07 18:01:56
1840,5733,CONSERVADOR,2026-02-13,2026-02-13 16:19:38,2026-02-13 16:19:38
1841,5733,ARROJADO,2026-06-30,2026-06-30 09:12:09,2026-06-30 09:12:09
1842,5734,ARROJADO,2026-06-12,2026-06-12 08:18:57,2026-06-12 08:18:57
1843,5734,CONSERVADOR,2024-12-25,2024-12-25 11:19:17,2024-12-25 11:19:17
1844,5735,CONSERVADOR,2026-05-12,2026-05-12 10:25:15,2026-05-12 10:25:15
1845,5736,CONSERVADOR,2025-05-11,2025-05-11 14:45:04,2025-05-11 14:45:04
1846,5737,CONSERVADOR,2023-07-28,2023-07-28 15:02:03,2023-07-28 15:02:03
1847,5738,MODERADO,2023-09-08,2023-09-08 17:40:05,2023-09-08 17:40:05
1848,5739,CONSERVADOR,2025-07-28,2025-07-28 10:59:03,2025-07-28 10:59:03
1849,5740,ARROJADO,2026-04-13,2026-04-13 08:47:43,2026-04-13 08:47:43
1850,5741,CONSERVADOR,2023-09-27,2023-09-27 14:24:01,2023-09-27 14:24:01
1851,5742,MODERADO,2026-04-30,2026-04-30 09:14:42,2026-04-30 09:14:42
1852,5742,CONSERVADOR,2026-05-29,2026-05-29 16:56:36,2026-05-29 16:56:36
1853,5743,CONSERVADOR,2026-05-14,2026-05-14 16:39:02,2026-05-14 16:39:02
1854,5744,MODERADO,2023-11-29,2023-11-29 09:29:20,2023-11-29 09:29:20
1855,5745,MODERADO,2023-06-04,2023-06-04 17:24:06,2023-06-04 17:24:06
1856,5746,CONSERVADOR,2023-09-26,2023-09-26 13:54:11,2023-09-26 13:54:11
1857,5747,CONSERVADOR,2025-06-12,2025-06-12 14:48:35,2025-06-12 14:48:35
1858,5748,ARROJADO,2024-01-25,2024-01-25 13:17:51,2024-01-25 13:17:51
1859,5749,ARROJADO,2026-04-03,2026-04-03 09:19:44,2026-04-03 09:19:44
1860,5750,CONSERVADOR,2025-03-28,2025-03-28 10:14:35,2025-03-28 10:14:35
1861,5751,CONSERVADOR,2023-12-06,2023-12-06 10:03:01,2023-12-06 10:03:01
1862,5752,MODERADO,2023-05-27,2023-05-27 17:12:07,2023-05-27 17:12:07
1863,5753,CONSERVADOR,2024-04-18,2024-04-18 09:41:03,2024-04-18 09:41:03
1864,5754,MODERADO,2023-08-05,2023-08-05 11:55:36,2023-08-05 11:55:36
1865,5754,CONSERVADOR,2023-09-03,2023-09-03 12:19:55,2023-09-03 12:19:55
1866,5755,MODERADO,2025-11-30,2025-11-30 16:07:35,2025-11-30 16:07:35
1867,5756,CONSERVADOR,2024-07-28,2024-07-28 16:03:07,2024-07-28 16:03:07
1868,5757,MODERADO,2023-12-23,2023-12-23 15:07:51,2023-12-23 15:07:51
1869,5758,MODERADO,2023-05-26,2023-05-26 17:27:27,2023-05-26 17:27:27
1870,5759,CONSERVADOR,2024-02-23,2024-02-23 09:27:30,2024-02-23 09:27:30
1871,5759,MODERADO,2023-01-13,2023-01-13 17:26:34,2023-01-13 17:26:34
1872,5760,CONSERVADOR,2025-09-26,2025-09-26 17:54:34,2025-09-26 17:54:34
1873,5761,MODERADO,2024-06-04,2024-06-04 13:09:11,2024-06-04 13:09:11
1874,5762,CONSERVADOR,2024-07-27,2024-07-27 16:44:11,2024-07-27 16:44:11
1875,5762,CONSERVADOR,2025-06-09,2025-06-09 14:39:02,2025-06-09 14:39:02
1876,5763,CONSERVADOR,2025-06-03,2025-06-03 17:21:15,2025-06-03 17:21:15
1877,5763,CONSERVADOR,2024-11-02,2024-11-02 16:54:16,2024-11-02 16:54:16
1878,5764,CONSERVADOR,2026-05-18,2026-05-18 14:10:01,2026-05-18 14:10:01
1879,5764,MODERADO,2023-12-23,2023-12-23 11:47:20,2023-12-23 11:47:20
1880,5765,CONSERVADOR,2025-08-25,2025-08-25 08:52:54,2025-08-25 08:52:54
1881,5766,CONSERVADOR,2023-03-27,2023-03-27 15:59:24,2023-03-27 15:59:24
1882,5767,CONSERVADOR,2023-09-13,2023-09-13 10:21:45,2023-09-13 10:21:45
1883,5768,CONSERVADOR,2024-08-07,2024-08-07 18:06:04,2024-08-07 18:06:04
1884,5768,CONSERVADOR,2024-08-13,2024-08-13 13:09:01,2024-08-13 13:09:01
1885,5769,MODERADO,2025-02-15,2025-02-15 09:35:57,2025-02-15 09:35:57
1886,5770,MODERADO,2023-06-14,2023-06-14 14:36:58,2023-06-14 14:36:58
1887,5771,CONSERVADOR,2023-06-20,2023-06-20 11:13:12,2023-06-20 11:13:12
1888,5772,CONSERVADOR,2025-05-16,2025-05-16 16:23:53,2025-05-16 16:23:53
1889,5773,ARROJADO,2025-04-14,2025-04-14 14:07:19,2025-04-14 14:07:19
1890,5773,CONSERVADOR,2026-05-17,2026-05-17 09:00:04,2026-05-17 09:00:04
1891,5774,MODERADO,2023-12-15,2023-12-15 15:18:02,2023-12-15 15:18:02
1892,5775,ARROJADO,2026-07-02,2026-07-02 08:26:16,2026-07-02 08:26:16
1893,5776,MODERADO,2023-03-29,2023-03-29 14:24:17,2023-03-29 14:24:17
1894,5777,ARROJADO,2025-10-10,2025-10-10 16:18:15,2025-10-10 16:18:15
1895,5778,CONSERVADOR,2025-02-05,2025-02-05 15:39:19,2025-02-05 15:39:19
1896,5778,CONSERVADOR,2024-11-04,2024-11-04 18:37:48,2024-11-04 18:37:48
1897,5779,CONSERVADOR,2024-12-13,2024-12-13 12:29:07,2024-12-13 12:29:07
1898,5780,CONSERVADOR,2026-06-21,2026-06-21 12:14:41,2026-06-21 12:14:41
